"Message","detailed_error_message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290259","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 8:14:38 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290258","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 8:14:38 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290257","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 8:14:38 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290256","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 8:14:38 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290255","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 8:14:38 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290254","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 8:14:38 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"System.Object[]","601",,"0","4","6",,"36028797018963968","290253","RemotelyAnywhere",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 8:10:33 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"System.Object[]","600",,"0","4","6",,"36028797018963968","290252","RemotelyAnywhere",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 8:10:31 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290251","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 7:45:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290250","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 7:45:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290249","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 7:45:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290248","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:33:28 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290247","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:33:28 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290246","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:33:28 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290245","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:33:28 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290244","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:33:28 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290243","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:33:28 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290242","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:13:12 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290241","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:13:12 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290240","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 6:13:12 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The VSS service is shutting down due to idle timeout. ","","8224",,"0","4","0",,"36028797018963968","290239","VSS",,"Application",,,"WICWAPIV001.us.aero.bombardier.net",,"3/7/2020 6:09:32 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"Disaster Recovery: backup of Metadata file C:\Program Files\EMC NetWorker\nsr\tmp\OSSR_Info.xml succeeded.
","1",,"16384","4","1",,"36028797018963968","290238","NetWorker",,"Application",,,"WICWAPIV001.us.aero.bombardier.net",,"3/7/2020 6:06:25 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"Disaster Recovery: starting backup of Metadata file: C:\Program Files\EMC NetWorker\nsr\tmp\OSSR_Info.xml.
","1",,"16384","4","1",,"36028797018963968","290237","NetWorker",,"Application",,,"WICWAPIV001.us.aero.bombardier.net",,"3/7/2020 6:06:25 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"Disaster Recovery: backup of Metadata file C:\Program Files\EMC NetWorker\nsr\tmp\OSSR_BCDoc.xml succeeded.
","1",,"16384","4","1",,"36028797018963968","290236","NetWorker",,"Application",,,"WICWAPIV001.us.aero.bombardier.net",,"3/7/2020 6:06:25 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"Disaster Recovery: starting backup of Metadata file: C:\Program Files\EMC NetWorker\nsr\tmp\OSSR_BCDoc.xml.
","1",,"16384","4","1",,"36028797018963968","290235","NetWorker",,"Application",,,"WICWAPIV001.us.aero.bombardier.net",,"3/7/2020 6:06:24 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"Disaster recovery backup of the critical volumes succeeded.
","1",,"16384","4","1",,"36028797018963968","290234","NetWorker",,"Application",,,"WICWAPIV001.us.aero.bombardier.net",,"3/7/2020 6:06:23 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"Disaster Recovery: the backup of save set 'WINDOWS ROLES AND FEATURES:\' succeeded.
","1",,"16384","4","1",,"36028797018963968","290233","NetWorker",,"Application",,,"WICWAPIV001.us.aero.bombardier.net",,"3/7/2020 6:06:23 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290232","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:47:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290231","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:47:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290230","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:47:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290229","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:47:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290228","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:47:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290227","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:47:19 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290226","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:30:05 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290225","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:30:05 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290224","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 4:30:05 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290223","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 3:13:08 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290222","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 3:13:08 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290221","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 3:13:08 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The user '' preference item in the 'GBL-User-Corp-Templates {8BC249B9-BD04-412D-9D3B-3B16ED6AC82E}' Group Policy Object did not apply because it failed with error code '0x80070003 The system cannot find the path specified.' This error was suppressed.","System.Object[]","4098",,"34305","3","2",,"36028797018963968","290220","Group Policy Files",,"Application",,,"WICWAPIV001.us.aero.bombardier.net","S-1-5-18","3/7/2020 3:13:08 AM",,,"C:\Users\Admin\Documents\zoom\2115213 - 2020-03-12 - Intermittent System Errors 5.9\2020-03-16logs.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
